provincia;departamento;sector;ambito;grado;  0años  ;  1año  ;  2años  ;  3años  ;  4años  ;  5años  ;  6años  ;  7años  ;  8años  ;  9años  ;  10años  ;  11años  ;  12años  ;  13años  ;  14años  ;  15años  ;  16años  ;  17años  ;  18años  ;  19años  ;  20años  ;  21años  ;  22años  ;  23años  ;  24años  ;  25años  ;  26años  ;  27años  ;  28años  ;  29años  ;  30añosymás  
Buenos Aires;LA MATANZA;Privado;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 7.476 ; 250 ; 16 ; 4 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA MATANZA;Privado;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 7.122 ; 344 ; 29 ; 5 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA MATANZA;Privado;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 6.590 ; 386 ; 36 ; 10 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA MATANZA;Privado;Urbano;Deambuladores;     ; 68 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA MATANZA;Privado;Urbano;Sala de 2;     ;     ; 895 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA MATANZA;Privado;Urbano;Sala de 3;     ;     ;     ; 4.363 ; 5 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA MATANZA;Privado;Urbano;Sala de 4;     ;     ;     ;     ; 5.985 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA MATANZA;Privado;Urbano;Sala de 5;     ;     ;     ;     ;     ; 6.845 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LA MATANZA;Privado;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 144 ; 174 ; 204 ; 163 ; 166 ; 155 ; 179 ; 151 ; 154 ; 115 ; 123 ; 95 ; 561 
Buenos Aires;LANUS;Estatal;Urbano; ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Estatal;Urbano;1°;     ;     ;     ;     ;     ;     ; 3.612 ; 5 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Estatal;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 3.157 ; 931 ; 446 ; 168 ; 59 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Estatal;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2.657 ; 958 ; 367 ; 105 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Estatal;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2.416 ; 750 ; 264 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Estatal;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 373 ; 59 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Estatal;Urbano;2°;     ;     ;     ;     ;     ;     ;     ; 3.793 ; 304 ; 30 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Estatal;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;     ; 3.909 ; 404 ; 52 ; 5 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Estatal;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ; 3.790 ; 295 ; 68 ; 10 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Estatal;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 3.937 ; 338 ; 92 ; 20 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Estatal;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 3.767 ; 323 ; 90 ; 17 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Estatal;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 3.685 ; 682 ; 180 ; 71 ; 20 ; 10 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Estatal;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 3.675 ; 934 ; 287 ; 104 ; 72 ; 18 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Estatal;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 3.440 ; 835 ; 317 ; 160 ; 50 ; 5 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Estatal;Urbano;Deambuladores;     ; 74 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Estatal;Urbano;Lactantes; 30 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Estatal;Urbano;Sala de 2;     ;     ; 293 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Estatal;Urbano;Sala de 3;     ;     ;     ; 2.203 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Estatal;Urbano;Sala de 4;     ;     ;     ;     ; 3.183 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Estatal;Urbano;Sala de 5;     ;     ;     ;     ;     ; 3.478 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Estatal;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 22 ; 52 ; 62 ; 64 ; 84 ; 48 ; 42 ; 41 ; 18 ; 22 ; 20 ; 52 ; 135 
Buenos Aires;LANUS;Privado;Urbano; ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Privado;Urbano;1°;     ;     ;     ;     ;     ;     ; 2.640 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Privado;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2.161 ; 163 ; 20 ; 5 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Privado;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2.179 ; 107 ; 14 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Privado;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2.216 ; 128 ; 11 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Privado;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 37 ; 4 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Privado;Urbano;2°;     ;     ;     ;     ;     ;     ;     ; 2.689 ; 21 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Privado;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;     ; 2.644 ; 20 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Privado;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2.695 ; 28 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Privado;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2.665 ; 17 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Privado;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2.705 ; 11 ; 1 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Privado;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2.498 ; 72 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Privado;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2.412 ; 89 ; 4 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Privado;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 2.330 ; 132 ; 11 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Privado;Urbano;Deambuladores;     ; 116 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Privado;Urbano;Lactantes; 25 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Privado;Urbano;Sala de 2;     ;     ; 533 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Privado;Urbano;Sala de 3;     ;     ;     ; 1.834 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Privado;Urbano;Sala de 4;     ;     ;     ;     ; 2.071 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Privado;Urbano;Sala de 5;     ;     ;     ;     ;     ; 2.236 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LANUS;Privado;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 56 ; 93 ; 98 ; 73 ; 66 ; 59 ; 60 ; 46 ; 50 ; 28 ; 28 ; 31 ; 231 
Buenos Aires;LOMAS DE ZAMORA;Estatal;Urbano; ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Estatal;Urbano;1°;     ;     ;     ;     ;     ;     ; 6.559 ; 23 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Estatal;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 5.643 ; 1.539 ; 740 ; 221 ; 48 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Estatal;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 4.727 ; 1.517 ; 557 ; 175 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Estatal;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 4.099 ; 1.218 ; 388 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Estatal;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 685 ; 85 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Estatal;Urbano;2°;     ;     ;     ;     ;     ;     ;     ; 6.842 ; 383 ; 23 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Estatal;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;     ; 7.086 ; 475 ; 29 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Estatal;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ; 6.830 ; 467 ; 62 ; 13 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Estatal;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 6.902 ; 517 ; 97 ; 16 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Estatal;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 6.846 ; 441 ; 107 ; 19 ; 3 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Estatal;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 6.622 ; 1.179 ; 368 ; 96 ; 70 ; 29 ; 10 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Estatal;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 6.524 ; 1.375 ; 390 ; 147 ; 91 ; 19 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Estatal;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 6.103 ; 1.437 ; 544 ; 248 ; 54 ; 7 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Estatal;Urbano;Deambuladores;     ; 30 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Estatal;Urbano;Lactantes; 6 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Estatal;Urbano;Sala de 2;     ;     ; 448 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Estatal;Urbano;Sala de 3;     ;     ;     ; 2.742 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Estatal;Urbano;Sala de 4;     ;     ;     ;     ; 4.204 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Estatal;Urbano;Sala de 5;     ;     ;     ;     ;     ; 4.710 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Estatal;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 624 ; 661 ; 631 ; 658 ; 577 ; 577 ; 526 ; 430 ; 350 ; 319 ; 410 ; 379 ; 2.291 
Buenos Aires;LOMAS DE ZAMORA;Privado;Urbano; ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Privado;Urbano;1°;     ;     ;     ;     ;     ;     ; 4.821 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Privado;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 4.098 ; 305 ; 32 ; 7 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Privado;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 3.927 ; 265 ; 36 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Privado;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 3.858 ; 241 ; 27 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Privado;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 185 ; 7 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Privado;Urbano;2°;     ;     ;     ;     ;     ;     ;     ; 4.868 ; 35 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Privado;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;     ; 5.047 ; 37 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Privado;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ; 4.891 ; 11 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Privado;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 4.946 ; 6 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Privado;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 4.821 ; 6 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Privado;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 4.854 ; 151 ; 9 ; 2 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Privado;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 4.567 ; 238 ; 17 ; 4 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Privado;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ; 4.243 ; 278 ; 38 ; 4 ; 1 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Privado;Urbano;Deambuladores;     ; 174 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Privado;Urbano;Lactantes; 33 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Privado;Urbano;Sala de 2;     ;     ; 664 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Buenos Aires;LOMAS DE ZAMORA;Privado;Urbano;Sala de 3;     ;     ;     ; 2.535 ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
